"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IND","LIFEEXP","TOT","YR","A","1990",58.2,
"IND","LIFEEXP","TOT","YR","A","1991",58.7,
"IND","LIFEEXP","TOT","YR","A","1992",59.1,
"IND","LIFEEXP","TOT","YR","A","1993",59.5,
"IND","LIFEEXP","TOT","YR","A","1994",59.8,
"IND","LIFEEXP","TOT","YR","A","1995",60.2,
"IND","LIFEEXP","TOT","YR","A","1996",60.6,
"IND","LIFEEXP","TOT","YR","A","1997",61,
"IND","LIFEEXP","TOT","YR","A","1998",61.4,
"IND","LIFEEXP","TOT","YR","A","1999",61.8,
"IND","LIFEEXP","TOT","YR","A","2000",62.2,
"IND","LIFEEXP","TOT","YR","A","2001",62.7,
"IND","LIFEEXP","TOT","YR","A","2002",63.1,
"IND","LIFEEXP","TOT","YR","A","2003",63.6,
"IND","LIFEEXP","TOT","YR","A","2004",64.1,
"IND","LIFEEXP","TOT","YR","A","2005",64.5,
"IND","LIFEEXP","TOT","YR","A","2006",65,
"IND","LIFEEXP","TOT","YR","A","2007",65.4,
"IND","LIFEEXP","TOT","YR","A","2008",65.8,
"IND","LIFEEXP","TOT","YR","A","2009",66.1,
"IND","LIFEEXP","TOT","YR","A","2010",66.5,
"IND","LIFEEXP","TOT","YR","A","2011",66.9,
"IND","LIFEEXP","TOT","YR","A","2012",67.4,
"IND","LIFEEXP","TOT","YR","A","2013",67.9,
"IND","LIFEEXP","TOT","YR","A","2014",68.5,
"IND","LIFEEXP","TOT","YR","A","2015",69.1,
"IND","LIFEEXP","TOT","YR","A","2016",69.6,
"IND","LIFEEXP","TOT","YR","A","2017",70.1,
"IND","LIFEEXP","TOT","YR","A","2018",70.5,
"IND","LIFEEXP","TOT","YR","A","2019",70.7,
"IND","LIFEEXP","TOT","YR","A","2020",70.9,
"IND","LIFEEXP","TOT","YR","A","2021",70.2,
"IND","LIFEEXP","TOT","YR","A","2022",67.2,
"IDN","LIFEEXP","TOT","YR","A","1960",46.5,
"IDN","LIFEEXP","TOT","YR","A","1961",47.1,
"IDN","LIFEEXP","TOT","YR","A","1962",47.9,
"IDN","LIFEEXP","TOT","YR","A","1963",48.4,
"IDN","LIFEEXP","TOT","YR","A","1964",49.2,
"IDN","LIFEEXP","TOT","YR","A","1965",42.6,
"IDN","LIFEEXP","TOT","YR","A","1966",48.2,
"IDN","LIFEEXP","TOT","YR","A","1967",51.1,
"IDN","LIFEEXP","TOT","YR","A","1968",51.6,
"IDN","LIFEEXP","TOT","YR","A","1969",52.4,
"IDN","LIFEEXP","TOT","YR","A","1970",52.6,
"IDN","LIFEEXP","TOT","YR","A","1971",53,
"IDN","LIFEEXP","TOT","YR","A","1972",53.6,
"IDN","LIFEEXP","TOT","YR","A","1973",54.2,
"IDN","LIFEEXP","TOT","YR","A","1974",54.9,
"IDN","LIFEEXP","TOT","YR","A","1975",55.4,
"IDN","LIFEEXP","TOT","YR","A","1976",56,
"IDN","LIFEEXP","TOT","YR","A","1977",56.5,
"IDN","LIFEEXP","TOT","YR","A","1978",57.1,
"IDN","LIFEEXP","TOT","YR","A","1979",57.6,
"IDN","LIFEEXP","TOT","YR","A","1980",58.2,
"IDN","LIFEEXP","TOT","YR","A","1981",58.8,
"IDN","LIFEEXP","TOT","YR","A","1982",59.1,
"IDN","LIFEEXP","TOT","YR","A","1983",59.8,
"IDN","LIFEEXP","TOT","YR","A","1984",60.3,
"IDN","LIFEEXP","TOT","YR","A","1985",60.7,
"IDN","LIFEEXP","TOT","YR","A","1986",61.3,
"IDN","LIFEEXP","TOT","YR","A","1987",61.7,
"IDN","LIFEEXP","TOT","YR","A","1988",62,
"IDN","LIFEEXP","TOT","YR","A","1989",62.2,
"IDN","LIFEEXP","TOT","YR","A","1990",62.7,
"IDN","LIFEEXP","TOT","YR","A","1991",63.2,
"IDN","LIFEEXP","TOT","YR","A","1992",63.5,
"IDN","LIFEEXP","TOT","YR","A","1993",64.1,
"IDN","LIFEEXP","TOT","YR","A","1994",64.6,
"IDN","LIFEEXP","TOT","YR","A","1995",64.9,
"IDN","LIFEEXP","TOT","YR","A","1996",65.2,
"IDN","LIFEEXP","TOT","YR","A","1997",65.4,
"IDN","LIFEEXP","TOT","YR","A","1998",65.7,
"IDN","LIFEEXP","TOT","YR","A","1999",66,
"IDN","LIFEEXP","TOT","YR","A","2000",66.2,
"IDN","LIFEEXP","TOT","YR","A","2001",66.4,
"IDN","LIFEEXP","TOT","YR","A","2002",66.8,
"IDN","LIFEEXP","TOT","YR","A","2003",67.1,
"IDN","LIFEEXP","TOT","YR","A","2004",67.4,
"IDN","LIFEEXP","TOT","YR","A","2005",65.8,
"IDN","LIFEEXP","TOT","YR","A","2006",67.6,
"IDN","LIFEEXP","TOT","YR","A","2007",67.9,
"IDN","LIFEEXP","TOT","YR","A","2008",68.2,
"IDN","LIFEEXP","TOT","YR","A","2009",68.2,
"IDN","LIFEEXP","TOT","YR","A","2010",68.5,
"IDN","LIFEEXP","TOT","YR","A","2011",68.7,
"IDN","LIFEEXP","TOT","YR","A","2012",68.8,
"IDN","LIFEEXP","TOT","YR","A","2013",69,
"IDN","LIFEEXP","TOT","YR","A","2014",69.3,
"IDN","LIFEEXP","TOT","YR","A","2015",69.5,
"IDN","LIFEEXP","TOT","YR","A","2016",69.7,
"IDN","LIFEEXP","TOT","YR","A","2017",69.8,
"IDN","LIFEEXP","TOT","YR","A","2018",69.9,
"IDN","LIFEEXP","TOT","YR","A","2019",70.3,
"IDN","LIFEEXP","TOT","YR","A","2020",70.5,
"IDN","LIFEEXP","TOT","YR","A","2021",68.8,
"IDN","LIFEEXP","TOT","YR","A","2022",67.6,
"RUS","LIFEEXP","TOT","YR","A","1960",66.2,
"RUS","LIFEEXP","TOT","YR","A","1961",66.7,
"RUS","LIFEEXP","TOT","YR","A","1962",67.1,
"RUS","LIFEEXP","TOT","YR","A","1963",67.4,
"RUS","LIFEEXP","TOT","YR","A","1964",67.7,
"RUS","LIFEEXP","TOT","YR","A","1965",67.8,
"RUS","LIFEEXP","TOT","YR","A","1966",67.9,
"RUS","LIFEEXP","TOT","YR","A","1967",68,
"RUS","LIFEEXP","TOT","YR","A","1968",68,
"RUS","LIFEEXP","TOT","YR","A","1969",68,
"RUS","LIFEEXP","TOT","YR","A","1970",68.3,
"RUS","LIFEEXP","TOT","YR","A","1971",68.5,
"RUS","LIFEEXP","TOT","YR","A","1972",68.4,
"RUS","LIFEEXP","TOT","YR","A","1973",68.4,
"RUS","LIFEEXP","TOT","YR","A","1974",68.5,
"RUS","LIFEEXP","TOT","YR","A","1975",67.9,
"RUS","LIFEEXP","TOT","YR","A","1976",67.6,
"RUS","LIFEEXP","TOT","YR","A","1977",67.5,
"RUS","LIFEEXP","TOT","YR","A","1978",67.5,
"RUS","LIFEEXP","TOT","YR","A","1979",67.3,
"RUS","LIFEEXP","TOT","YR","A","1980",67.2,
"RUS","LIFEEXP","TOT","YR","A","1981",67.4,
"RUS","LIFEEXP","TOT","YR","A","1982",68,
"RUS","LIFEEXP","TOT","YR","A","1983",67.8,
"RUS","LIFEEXP","TOT","YR","A","1984",67.3,
"RUS","LIFEEXP","TOT","YR","A","1985",68,
"RUS","LIFEEXP","TOT","YR","A","1986",69.5,
"RUS","LIFEEXP","TOT","YR","A","1987",69.6,
"RUS","LIFEEXP","TOT","YR","A","1988",69.6,
"RUS","LIFEEXP","TOT","YR","A","1989",69.3,
"RUS","LIFEEXP","TOT","YR","A","1990",69,
"RUS","LIFEEXP","TOT","YR","A","1991",68.8,
"RUS","LIFEEXP","TOT","YR","A","1992",67.8,
"RUS","LIFEEXP","TOT","YR","A","1993",65.3,
"RUS","LIFEEXP","TOT","YR","A","1994",64.3,
"RUS","LIFEEXP","TOT","YR","A","1995",64.9,
"RUS","LIFEEXP","TOT","YR","A","1996",66,
"RUS","LIFEEXP","TOT","YR","A","1997",66.9,
"RUS","LIFEEXP","TOT","YR","A","1998",67.2,
"RUS","LIFEEXP","TOT","YR","A","1999",66.1,
"RUS","LIFEEXP","TOT","YR","A","2000",65.7,
"RUS","LIFEEXP","TOT","YR","A","2001",65.6,
"RUS","LIFEEXP","TOT","YR","A","2002",65.3,
"RUS","LIFEEXP","TOT","YR","A","2003",65.2,
"RUS","LIFEEXP","TOT","YR","A","2004",65.6,
"RUS","LIFEEXP","TOT","YR","A","2005",65.7,
"RUS","LIFEEXP","TOT","YR","A","2006",66.9,
"RUS","LIFEEXP","TOT","YR","A","2007",67.7,
"RUS","LIFEEXP","TOT","YR","A","2008",68.1,
"RUS","LIFEEXP","TOT","YR","A","2009",68.8,
"RUS","LIFEEXP","TOT","YR","A","2010",69,
"RUS","LIFEEXP","TOT","YR","A","2011",69.8,
"RUS","LIFEEXP","TOT","YR","A","2012",70.2,
"RUS","LIFEEXP","TOT","YR","A","2013",70.7,
"RUS","LIFEEXP","TOT","YR","A","2014",70.9,"B"
"RUS","LIFEEXP","TOT","YR","A","2015",71.3,
"RUS","LIFEEXP","TOT","YR","A","2016",71.8,
"RUS","LIFEEXP","TOT","YR","A","2017",72.6,
"RUS","LIFEEXP","TOT","YR","A","2018",72.8,
"RUS","LIFEEXP","TOT","YR","A","2019",73.2,
"ZAF","LIFEEXP","TOT","YR","A","1960",52.7,
"ZAF","LIFEEXP","TOT","YR","A","1961",53.1,
"ZAF","LIFEEXP","TOT","YR","A","1962",53.4,
"ZAF","LIFEEXP","TOT","YR","A","1963",53.6,
"ZAF","LIFEEXP","TOT","YR","A","1964",53.9,
"ZAF","LIFEEXP","TOT","YR","A","1965",54.2,
"ZAF","LIFEEXP","TOT","YR","A","1966",54.4,
"ZAF","LIFEEXP","TOT","YR","A","1967",54.6,
"ZAF","LIFEEXP","TOT","YR","A","1968",54.9,
"ZAF","LIFEEXP","TOT","YR","A","1969",55.2,
"ZAF","LIFEEXP","TOT","YR","A","1970",52.6,
"ZAF","LIFEEXP","TOT","YR","A","1971",55.6,
"ZAF","LIFEEXP","TOT","YR","A","1972",56,
"ZAF","LIFEEXP","TOT","YR","A","1973",56.3,
"ZAF","LIFEEXP","TOT","YR","A","1974",56.7,
"ZAF","LIFEEXP","TOT","YR","A","1975",57.1,
"ZAF","LIFEEXP","TOT","YR","A","1976",57.5,
"ZAF","LIFEEXP","TOT","YR","A","1977",58,
"ZAF","LIFEEXP","TOT","YR","A","1978",58.5,
"ZAF","LIFEEXP","TOT","YR","A","1979",59,
"ZAF","LIFEEXP","TOT","YR","A","1980",59.4,
"ZAF","LIFEEXP","TOT","YR","A","1981",59.8,
"ZAF","LIFEEXP","TOT","YR","A","1982",60.4,
"ZAF","LIFEEXP","TOT","YR","A","1983",60.9,
"ZAF","LIFEEXP","TOT","YR","A","1984",61.5,
"ZAF","LIFEEXP","TOT","YR","A","1985",61.9,
"ZAF","LIFEEXP","TOT","YR","A","1986",62.4,
"ZAF","LIFEEXP","TOT","YR","A","1987",62.9,
"ZAF","LIFEEXP","TOT","YR","A","1988",63,
"ZAF","LIFEEXP","TOT","YR","A","1989",63.3,
"ZAF","LIFEEXP","TOT","YR","A","1990",63.3,
"ZAF","LIFEEXP","TOT","YR","A","1991",63.4,
"ZAF","LIFEEXP","TOT","YR","A","1992",63.3,
"ZAF","LIFEEXP","TOT","YR","A","1993",63.3,
"ZAF","LIFEEXP","TOT","YR","A","1994",63,
"ZAF","LIFEEXP","TOT","YR","A","1995",62.6,
"ZAF","LIFEEXP","TOT","YR","A","1996",62.3,
"ZAF","LIFEEXP","TOT","YR","A","1997",61.5,
"ZAF","LIFEEXP","TOT","YR","A","1998",60.8,
"ZAF","LIFEEXP","TOT","YR","A","1999",60,
"ZAF","LIFEEXP","TOT","YR","A","2000",59.2,
"ZAF","LIFEEXP","TOT","YR","A","2001",58.5,
"ZAF","LIFEEXP","TOT","YR","A","2002",57.3,
"ZAF","LIFEEXP","TOT","YR","A","2003",55.7,
"ZAF","LIFEEXP","TOT","YR","A","2004",54.3,
"ZAF","LIFEEXP","TOT","YR","A","2005",54,
"ZAF","LIFEEXP","TOT","YR","A","2006",54,
"ZAF","LIFEEXP","TOT","YR","A","2007",54.3,
"ZAF","LIFEEXP","TOT","YR","A","2008",55,
"ZAF","LIFEEXP","TOT","YR","A","2009",56,
"ZAF","LIFEEXP","TOT","YR","A","2010",57.4,
"ZAF","LIFEEXP","TOT","YR","A","2011",58.9,
"ZAF","LIFEEXP","TOT","YR","A","2012",60.7,
"ZAF","LIFEEXP","TOT","YR","A","2013",61.8,
"ZAF","LIFEEXP","TOT","YR","A","2014",62.5,
"ZAF","LIFEEXP","TOT","YR","A","2015",63.4,
"ZAF","LIFEEXP","TOT","YR","A","2016",64,
"ZAF","LIFEEXP","TOT","YR","A","2017",64.7,
"ZAF","LIFEEXP","TOT","YR","A","2018",65.4,
"ZAF","LIFEEXP","TOT","YR","A","2019",65.7,
"ZAF","LIFEEXP","TOT","YR","A","2020",66.2,
"ZAF","LIFEEXP","TOT","YR","A","2021",65.3,
"ZAF","LIFEEXP","TOT","YR","A","2022",62.3,
"ARG","LIFEEXP","TOT","YR","A","1960",64,
"ARG","LIFEEXP","TOT","YR","A","1961",64.4,
"ARG","LIFEEXP","TOT","YR","A","1962",64.2,
"ARG","LIFEEXP","TOT","YR","A","1963",64.4,
"ARG","LIFEEXP","TOT","YR","A","1964",64.4,
"ARG","LIFEEXP","TOT","YR","A","1965",64.6,
"ARG","LIFEEXP","TOT","YR","A","1966",64.9,
"ARG","LIFEEXP","TOT","YR","A","1967",65,
"ARG","LIFEEXP","TOT","YR","A","1968",64.9,
"ARG","LIFEEXP","TOT","YR","A","1969",64.9,
"ARG","LIFEEXP","TOT","YR","A","1970",66.5,
"ARG","LIFEEXP","TOT","YR","A","1971",65.6,
"ARG","LIFEEXP","TOT","YR","A","1972",65.5,
"ARG","LIFEEXP","TOT","YR","A","1973",65.9,
"ARG","LIFEEXP","TOT","YR","A","1974",66.3,
"ARG","LIFEEXP","TOT","YR","A","1975",66.6,
"ARG","LIFEEXP","TOT","YR","A","1976",67.1,
"ARG","LIFEEXP","TOT","YR","A","1977",67.2,
"ARG","LIFEEXP","TOT","YR","A","1978",67.9,
"ARG","LIFEEXP","TOT","YR","A","1979",68.2,
"ARG","LIFEEXP","TOT","YR","A","1980",68.5,
"ARG","LIFEEXP","TOT","YR","A","1981",68.6,
"ARG","LIFEEXP","TOT","YR","A","1982",69,
"ARG","LIFEEXP","TOT","YR","A","1983",68.9,
"ARG","LIFEEXP","TOT","YR","A","1984",69.3,
"ARG","LIFEEXP","TOT","YR","A","1985",69.2,
"ARG","LIFEEXP","TOT","YR","A","1986",69.7,
"ARG","LIFEEXP","TOT","YR","A","1987",70.1,
"ARG","LIFEEXP","TOT","YR","A","1988",70.6,
"ARG","LIFEEXP","TOT","YR","A","1989",71.1,
"ARG","LIFEEXP","TOT","YR","A","1990",71.4,
"ARG","LIFEEXP","TOT","YR","A","1991",71.8,
"ARG","LIFEEXP","TOT","YR","A","1992",72.3,
"ARG","LIFEEXP","TOT","YR","A","1993",72.4,
"ARG","LIFEEXP","TOT","YR","A","1994",72.6,
"ARG","LIFEEXP","TOT","YR","A","1995",73.2,
"ARG","LIFEEXP","TOT","YR","A","1996",73.1,
"ARG","LIFEEXP","TOT","YR","A","1997",73.3,
"ARG","LIFEEXP","TOT","YR","A","1998",73.1,
"ARG","LIFEEXP","TOT","YR","A","1999",73.5,
"ARG","LIFEEXP","TOT","YR","A","2000",73.7,
"ARG","LIFEEXP","TOT","YR","A","2001",73.9,
"ARG","LIFEEXP","TOT","YR","A","2002",74.2,
"ARG","LIFEEXP","TOT","YR","A","2003",74.4,
"ARG","LIFEEXP","TOT","YR","A","2004",74.1,
"ARG","LIFEEXP","TOT","YR","A","2005",74.9,
"ARG","LIFEEXP","TOT","YR","A","2006",75.1,
"ARG","LIFEEXP","TOT","YR","A","2007",75.4,
"ARG","LIFEEXP","TOT","YR","A","2008",75,
"ARG","LIFEEXP","TOT","YR","A","2009",75.6,
"ARG","LIFEEXP","TOT","YR","A","2010",75.9,
"ARG","LIFEEXP","TOT","YR","A","2011",75.7,
"ARG","LIFEEXP","TOT","YR","A","2012",76.1,
"ARG","LIFEEXP","TOT","YR","A","2013",76.5,
"ARG","LIFEEXP","TOT","YR","A","2014",76.5,
"ARG","LIFEEXP","TOT","YR","A","2015",76.8,
"ARG","LIFEEXP","TOT","YR","A","2016",76.8,
"ARG","LIFEEXP","TOT","YR","A","2017",76.3,
"ARG","LIFEEXP","TOT","YR","A","2018",76.8,
"ARG","LIFEEXP","TOT","YR","A","2019",77,
"ARG","LIFEEXP","TOT","YR","A","2020",77.3,
"ARG","LIFEEXP","TOT","YR","A","2021",75.9,
"ARG","LIFEEXP","TOT","YR","A","2022",75.4,
