"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","GDP","TOT","USD_CAP","A","1969",3507.172729,
"GBR","GDP","TOT","USD_CAP","A","1970",3636.531897,
"GBR","GDP","TOT","USD_CAP","A","1971",3933.853912,
"GBR","GDP","TOT","USD_CAP","A","1972",4268.363698,
"GBR","GDP","TOT","USD_CAP","A","1973",4785.238183,
"GBR","GDP","TOT","USD_CAP","A","1974",5085.088214,
"GBR","GDP","TOT","USD_CAP","A","1975",5475.196306,
"GBR","GDP","TOT","USD_CAP","A","1976",5945.686985,
"GBR","GDP","TOT","USD_CAP","A","1977",6473.318413,
"GBR","GDP","TOT","USD_CAP","A","1978",7221.480777,
"GBR","GDP","TOT","USD_CAP","A","1979",8104.866594,
"GBR","GDP","TOT","USD_CAP","A","1980",8643.641342,
"GBR","GDP","TOT","USD_CAP","A","1981",9382.318979,
"GBR","GDP","TOT","USD_CAP","A","1982",10172.808276,
"GBR","GDP","TOT","USD_CAP","A","1983",11012.667607,
"GBR","GDP","TOT","USD_CAP","A","1984",11649.638325,
"GBR","GDP","TOT","USD_CAP","A","1985",12484.399252,
"GBR","GDP","TOT","USD_CAP","A","1986",13106.915713,
"GBR","GDP","TOT","USD_CAP","A","1987",14125.421351,
"GBR","GDP","TOT","USD_CAP","A","1988",15431.548257,
"GBR","GDP","TOT","USD_CAP","A","1989",16403.475437,
"GBR","GDP","TOT","USD_CAP","A","1990",17094.16014,
"GBR","GDP","TOT","USD_CAP","A","1991",17416.138113,
"GBR","GDP","TOT","USD_CAP","A","1992",17839.137225,
"GBR","GDP","TOT","USD_CAP","A","1993",18674.842998,
"GBR","GDP","TOT","USD_CAP","A","1994",19756.540612,
"GBR","GDP","TOT","USD_CAP","A","1995",20623.376945,
"GBR","GDP","TOT","USD_CAP","A","1996",21977.728879,
"GBR","GDP","TOT","USD_CAP","A","1997",23083.793065,
"GBR","GDP","TOT","USD_CAP","A","1998",23712.892603,
"GBR","GDP","TOT","USD_CAP","A","1999",24514.04251,
"GBR","GDP","TOT","USD_CAP","A","2000",26543.943289,
"GBR","GDP","TOT","USD_CAP","A","2001",27896.008476,
"GBR","GDP","TOT","USD_CAP","A","2002",29093.122226,
"GBR","GDP","TOT","USD_CAP","A","2003",30355.089943,
"GBR","GDP","TOT","USD_CAP","A","2004",32094.011385,
"GBR","GDP","TOT","USD_CAP","A","2005",32740.656139,
"GBR","GDP","TOT","USD_CAP","A","2006",34762.984729,
"GBR","GDP","TOT","USD_CAP","A","2007",35548.282364,
"GBR","GDP","TOT","USD_CAP","A","2008",36760.886189,
"GBR","GDP","TOT","USD_CAP","A","2009",35102.957298,
"GBR","GDP","TOT","USD_CAP","A","2010",36582.645405,
"GBR","GDP","TOT","USD_CAP","A","2011",37245.250086,
"GBR","GDP","TOT","USD_CAP","A","2012",38329.611081,
"GBR","GDP","TOT","USD_CAP","A","2013",39989.080724,
"GBR","GDP","TOT","USD_CAP","A","2014",41288.479526,
"GBR","GDP","TOT","USD_CAP","A","2015",42601.747441,
"GBR","GDP","TOT","USD_CAP","A","2016",44230.588833,
"GBR","GDP","TOT","USD_CAP","A","2017",46117.225681,
"GBR","GDP","TOT","USD_CAP","A","2018",47219.464771,
"GBR","GDP","TOT","USD_CAP","A","2019",49317.743237,
"GBR","GDP","TOT","USD_CAP","A","2020",45872.178273,
"GBR","GDP","TOT","USD_CAP","A","2021",49682.164148,
"GBR","GDP","TOT","USD_CAP","A","2022",53942.431815,
"USA","GDP","TOT","USD_CAP","A","1970",5233.352349,
"USA","GDP","TOT","USD_CAP","A","1971",5608.545346,
"USA","GDP","TOT","USD_CAP","A","1972",6093.20516,
"USA","GDP","TOT","USD_CAP","A","1973",6725.406839,
"USA","GDP","TOT","USD_CAP","A","1974",7224.204995,
"USA","GDP","TOT","USD_CAP","A","1975",7801.167695,
"USA","GDP","TOT","USD_CAP","A","1976",8590.244216,
"USA","GDP","TOT","USD_CAP","A","1977",9450.431025,
"USA","GDP","TOT","USD_CAP","A","1978",10562.860184,
"USA","GDP","TOT","USD_CAP","A","1979",11671.536965,
"USA","GDP","TOT","USD_CAP","A","1980",12547.12681,
"USA","GDP","TOT","USD_CAP","A","1981",13943.171542,
"USA","GDP","TOT","USD_CAP","A","1982",14399.353194,
"USA","GDP","TOT","USD_CAP","A","1983",15508.007835,
"USA","GDP","TOT","USD_CAP","A","1984",17080.014721,
"USA","GDP","TOT","USD_CAP","A","1985",18192.326398,
"USA","GDP","TOT","USD_CAP","A","1986",19027.646323,
"USA","GDP","TOT","USD_CAP","A","1987",19993.226076,
"USA","GDP","TOT","USD_CAP","A","1988",21367.896156,
"USA","GDP","TOT","USD_CAP","A","1989",22804.674457,
"USA","GDP","TOT","USD_CAP","A","1990",23835.319229,
"USA","GDP","TOT","USD_CAP","A","1991",24289.547588,
"USA","GDP","TOT","USD_CAP","A","1992",25378.624641,
"USA","GDP","TOT","USD_CAP","A","1993",26350.492927,
"USA","GDP","TOT","USD_CAP","A","1994",27660.268357,
"USA","GDP","TOT","USD_CAP","A","1995",28657.512716,
"USA","GDP","TOT","USD_CAP","A","1996",29932.157767,
"USA","GDP","TOT","USD_CAP","A","1997",31424.438925,
"USA","GDP","TOT","USD_CAP","A","1998",32817.981996,
"USA","GDP","TOT","USD_CAP","A","1999",34479.794364,
"USA","GDP","TOT","USD_CAP","A","2000",36299.662179,
"USA","GDP","TOT","USD_CAP","A","2001",37100.285739,
"USA","GDP","TOT","USD_CAP","A","2002",37954.222014,
"USA","GDP","TOT","USD_CAP","A","2003",39419.907372,
"USA","GDP","TOT","USD_CAP","A","2004",41659.662691,
"USA","GDP","TOT","USD_CAP","A","2005",44052.382996,
"USA","GDP","TOT","USD_CAP","A","2006",46234.10571,
"USA","GDP","TOT","USD_CAP","A","2007",47976.201209,
"USA","GDP","TOT","USD_CAP","A","2008",48498.445211,
"USA","GDP","TOT","USD_CAP","A","2009",47122.988543,
"USA","GDP","TOT","USD_CAP","A","2010",48570.289731,
"USA","GDP","TOT","USD_CAP","A","2011",49951.907651,
"USA","GDP","TOT","USD_CAP","A","2012",51644.991659,
"USA","GDP","TOT","USD_CAP","A","2013",53116.521969,
"USA","GDP","TOT","USD_CAP","A","2014",54914.368228,
"USA","GDP","TOT","USD_CAP","A","2015",56520.609227,
"USA","GDP","TOT","USD_CAP","A","2016",57592.691515,
"USA","GDP","TOT","USD_CAP","A","2017",59589.233923,
"USA","GDP","TOT","USD_CAP","A","2018",62449.612827,
"USA","GDP","TOT","USD_CAP","A","2019",64690.272395,
"USA","GDP","TOT","USD_CAP","A","2020",63480.861222,
"USA","GDP","TOT","USD_CAP","A","2021",70181.12175,
"USA","GDP","TOT","USD_CAP","A","2022",76359.99952,"E"
"CHN","GDP","TOT","USD_CAP","A","1970",102.947639,
"CHN","GDP","TOT","USD_CAP","A","1971",112.779789,
"CHN","GDP","TOT","USD_CAP","A","1972",119.427375,
"CHN","GDP","TOT","USD_CAP","A","1973",132.668593,
"CHN","GDP","TOT","USD_CAP","A","1974",145.300179,
"CHN","GDP","TOT","USD_CAP","A","1975",169.662804,
"CHN","GDP","TOT","USD_CAP","A","1976",173.768556,
"CHN","GDP","TOT","USD_CAP","A","1977",195.920075,
"CHN","GDP","TOT","USD_CAP","A","1978",231.033361,
"CHN","GDP","TOT","USD_CAP","A","1979",265.657385,
"CHN","GDP","TOT","USD_CAP","A","1980",308.661929,
"CHN","GDP","TOT","USD_CAP","A","1981",350.287848,
"CHN","GDP","TOT","USD_CAP","A","1982",399.162311,
"CHN","GDP","TOT","USD_CAP","A","1983",453.425806,
"CHN","GDP","TOT","USD_CAP","A","1984",534.161529,
"CHN","GDP","TOT","USD_CAP","A","1985",616.242094,
"CHN","GDP","TOT","USD_CAP","A","1986",674.360382,
"CHN","GDP","TOT","USD_CAP","A","1987",758.937825,
"CHN","GDP","TOT","USD_CAP","A","1988",860.294365,
"CHN","GDP","TOT","USD_CAP","A","1989",917.762612,
"CHN","GDP","TOT","USD_CAP","A","1990",974.429258,
"CHN","GDP","TOT","USD_CAP","A","1991",1086.530756,
"CHN","GDP","TOT","USD_CAP","A","1992",1254.764538,
"CHN","GDP","TOT","USD_CAP","A","1993",1446.231016,
"CHN","GDP","TOT","USD_CAP","A","1994",1651.11518,
"CHN","GDP","TOT","USD_CAP","A","1995",1850.763485,
"CHN","GDP","TOT","USD_CAP","A","1996",2050.191538,
"CHN","GDP","TOT","USD_CAP","A","1997",2255.387151,
"CHN","GDP","TOT","USD_CAP","A","1998",2437.344683,
"CHN","GDP","TOT","USD_CAP","A","1999",2639.381556,
"CHN","GDP","TOT","USD_CAP","A","2000",2906.227762,
"CHN","GDP","TOT","USD_CAP","A","2001",3197.118495,
"CHN","GDP","TOT","USD_CAP","A","2002",3520.724645,
"CHN","GDP","TOT","USD_CAP","A","2003",3926.933843,
"CHN","GDP","TOT","USD_CAP","A","2004",4414.173002,
"CHN","GDP","TOT","USD_CAP","A","2005",5041.555154,
"CHN","GDP","TOT","USD_CAP","A","2006",5827.399829,
"CHN","GDP","TOT","USD_CAP","A","2007",6801.350262,
"CHN","GDP","TOT","USD_CAP","A","2008",7562.242963,
"CHN","GDP","TOT","USD_CAP","A","2009",8285.593793,
"CHN","GDP","TOT","USD_CAP","A","2010",9232.660118,
"CHN","GDP","TOT","USD_CAP","A","2011",10261.470654,
"CHN","GDP","TOT","USD_CAP","A","2012",11127.3668,
"CHN","GDP","TOT","USD_CAP","A","2013",11837.589428,
"CHN","GDP","TOT","USD_CAP","A","2014",12438.630325,
"CHN","GDP","TOT","USD_CAP","A","2015",12865.800384,
"CHN","GDP","TOT","USD_CAP","A","2016",13439.508987,
"CHN","GDP","TOT","USD_CAP","A","2017",14203.909059,
"CHN","GDP","TOT","USD_CAP","A","2018",15466.329982,
"CHN","GDP","TOT","USD_CAP","A","2019",16624.52398,
"CHN","GDP","TOT","USD_CAP","A","2020",17176.865661,
"CHN","GDP","TOT","USD_CAP","A","2021",19429.069638,
"CHN","GDP","TOT","USD_CAP","A","2022",21314.467779,
"IND","GDP","TOT","USD_CAP","A","2004",2739.533445,"E"
"IND","GDP","TOT","USD_CAP","A","2005",3000.451298,"E"
"IND","GDP","TOT","USD_CAP","A","2006",3270.577904,"E"
"IND","GDP","TOT","USD_CAP","A","2007",3595.935021,"E"
"IND","GDP","TOT","USD_CAP","A","2008",3736.5116,"E"
"IND","GDP","TOT","USD_CAP","A","2009",3986.846641,"E"
"IND","GDP","TOT","USD_CAP","A","2010",4296.234885,"E"
"IND","GDP","TOT","USD_CAP","A","2011",4605.230111,
"IND","GDP","TOT","USD_CAP","A","2012",4982.312076,
"IND","GDP","TOT","USD_CAP","A","2013",5177.871752,
"IND","GDP","TOT","USD_CAP","A","2014",5352.029977,
"IND","GDP","TOT","USD_CAP","A","2015",5580.513112,
"IND","GDP","TOT","USD_CAP","A","2016",5954.581745,
"IND","GDP","TOT","USD_CAP","A","2017",6299.036721,
"IND","GDP","TOT","USD_CAP","A","2018",6798.503231,
"IND","GDP","TOT","USD_CAP","A","2019",7103.830936,
"IND","GDP","TOT","USD_CAP","A","2020",6643.799897,
"IDN","GDP","TOT","USD_CAP","A","1993",4767.19411,"E"
"IDN","GDP","TOT","USD_CAP","A","1994",5163.947679,"E"
"IDN","GDP","TOT","USD_CAP","A","1995",5626.973464,"E"
"IDN","GDP","TOT","USD_CAP","A","1996",6092.837087,"E"
"IDN","GDP","TOT","USD_CAP","A","1997",6399.757831,"E"
"IDN","GDP","TOT","USD_CAP","A","1998",5544.770687,"E"
"IDN","GDP","TOT","USD_CAP","A","1999",5589.284689,"E"
"IDN","GDP","TOT","USD_CAP","A","2000",5346.208518,"E"
"IDN","GDP","TOT","USD_CAP","A","2001",5581.000745,"E"
"IDN","GDP","TOT","USD_CAP","A","2002",5834.329978,"E"
"IDN","GDP","TOT","USD_CAP","A","2003",6140.548539,"E"
"IDN","GDP","TOT","USD_CAP","A","2004",6523.443419,"E"
"IDN","GDP","TOT","USD_CAP","A","2005",7004.536555,"E"
"IDN","GDP","TOT","USD_CAP","A","2006",7503.813828,"E"
"IDN","GDP","TOT","USD_CAP","A","2007",8072.884738,"E"
"IDN","GDP","TOT","USD_CAP","A","2008",8591.910163,
"IDN","GDP","TOT","USD_CAP","A","2009",8733.204968,
"IDN","GDP","TOT","USD_CAP","A","2010",8624.923947,
"IDN","GDP","TOT","USD_CAP","A","2011",9213.212405,
"IDN","GDP","TOT","USD_CAP","A","2012",9833.689555,
"IDN","GDP","TOT","USD_CAP","A","2013",10188.331849,
"IDN","GDP","TOT","USD_CAP","A","2014",10398.959732,
"IDN","GDP","TOT","USD_CAP","A","2015",10359.295932,
"IDN","GDP","TOT","USD_CAP","A","2016",10618.699441,
"IDN","GDP","TOT","USD_CAP","A","2017",11073.520666,
"IDN","GDP","TOT","USD_CAP","A","2018",11798.060552,
"IDN","GDP","TOT","USD_CAP","A","2019",12481.910741,
"IDN","GDP","TOT","USD_CAP","A","2020",12224.985526,
"IDN","GDP","TOT","USD_CAP","A","2021",13083.000494,
"IDN","GDP","TOT","USD_CAP","A","2022",14395.433172,
"RUS","GDP","TOT","USD_CAP","A","1995",6022.881532,"E"
"RUS","GDP","TOT","USD_CAP","A","1996",5920.496933,"E"
"RUS","GDP","TOT","USD_CAP","A","1997",6115.87234,"E"
"RUS","GDP","TOT","USD_CAP","A","1998",5863.841604,"E"
"RUS","GDP","TOT","USD_CAP","A","1999",6345.894176,"E"
"RUS","GDP","TOT","USD_CAP","A","2000",7323.44018,"E"
"RUS","GDP","TOT","USD_CAP","A","2001",7898.522928,"E"
"RUS","GDP","TOT","USD_CAP","A","2002",8623.997299,"E"
"RUS","GDP","TOT","USD_CAP","A","2003",9940.232555,"E"
"RUS","GDP","TOT","USD_CAP","A","2004",10984.496611,"E"
"RUS","GDP","TOT","USD_CAP","A","2005",12698.299229,"E"
"RUS","GDP","TOT","USD_CAP","A","2006",16017.124233,"E"
"RUS","GDP","TOT","USD_CAP","A","2007",17881.758587,"E"
"RUS","GDP","TOT","USD_CAP","A","2008",21657.589062,"E"
"RUS","GDP","TOT","USD_CAP","A","2009",20826.597968,"E"
"RUS","GDP","TOT","USD_CAP","A","2010",22008.299275,"E"
"RUS","GDP","TOT","USD_CAP","A","2011",22798.673917,
"RUS","GDP","TOT","USD_CAP","A","2012",24303.491049,
"RUS","GDP","TOT","USD_CAP","A","2013",26073.873547,
"RUS","GDP","TOT","USD_CAP","A","2014",25761.66151,
"RUS","GDP","TOT","USD_CAP","A","2015",24085.312853,
"RUS","GDP","TOT","USD_CAP","A","2016",24128.081806,
"RUS","GDP","TOT","USD_CAP","A","2017",25926.431403,
"RUS","GDP","TOT","USD_CAP","A","2018",28821.242897,
"RUS","GDP","TOT","USD_CAP","A","2019",29967.119348,
"RUS","GDP","TOT","USD_CAP","A","2020",29819.046969,"E"
"ZAF","GDP","TOT","USD_CAP","A","1985",6324.235234,"E"
"ZAF","GDP","TOT","USD_CAP","A","1986",6305.76205,"E"
"ZAF","GDP","TOT","USD_CAP","A","1987",6449.263302,"E"
"ZAF","GDP","TOT","USD_CAP","A","1988",6802.993431,"E"
"ZAF","GDP","TOT","USD_CAP","A","1989",7080.651933,"E"
"ZAF","GDP","TOT","USD_CAP","A","1990",7202.536377,"E"
"ZAF","GDP","TOT","USD_CAP","A","1991",7211.775378,"E"
"ZAF","GDP","TOT","USD_CAP","A","1992",7055.387559,"E"
"ZAF","GDP","TOT","USD_CAP","A","1993",7157.091924,
"ZAF","GDP","TOT","USD_CAP","A","1994",7386.496841,
"ZAF","GDP","TOT","USD_CAP","A","1995",7616.372132,
"ZAF","GDP","TOT","USD_CAP","A","1996",7929.139096,
"ZAF","GDP","TOT","USD_CAP","A","1997",8115.57225,
"ZAF","GDP","TOT","USD_CAP","A","1998",8094.891883,
"ZAF","GDP","TOT","USD_CAP","A","1999",8258.00962,
"ZAF","GDP","TOT","USD_CAP","A","2000",8654.350648,
"ZAF","GDP","TOT","USD_CAP","A","2001",8943.900488,
"ZAF","GDP","TOT","USD_CAP","A","2002",9193.556156,
"ZAF","GDP","TOT","USD_CAP","A","2003",9539.349702,
"ZAF","GDP","TOT","USD_CAP","A","2004",10119.569785,
"ZAF","GDP","TOT","USD_CAP","A","2005",10853.502833,
"ZAF","GDP","TOT","USD_CAP","A","2006",11667.577783,
"ZAF","GDP","TOT","USD_CAP","A","2007",12463.506847,
"ZAF","GDP","TOT","USD_CAP","A","2008",12914.496832,
"ZAF","GDP","TOT","USD_CAP","A","2009",12628.696151,
"ZAF","GDP","TOT","USD_CAP","A","2010",12994.908386,
"ZAF","GDP","TOT","USD_CAP","A","2011",13503.769127,
"ZAF","GDP","TOT","USD_CAP","A","2012",13356.612371,
"ZAF","GDP","TOT","USD_CAP","A","2013",13787.93583,
"ZAF","GDP","TOT","USD_CAP","A","2014",13815.551011,
"ZAF","GDP","TOT","USD_CAP","A","2015",13941.996711,
"ZAF","GDP","TOT","USD_CAP","A","2016",14006.152389,
"ZAF","GDP","TOT","USD_CAP","A","2017",14134.028896,
"ZAF","GDP","TOT","USD_CAP","A","2018",14545.431392,
"ZAF","GDP","TOT","USD_CAP","A","2019",14654.557239,
"ZAF","GDP","TOT","USD_CAP","A","2020",13716.632593,
"ZAF","GDP","TOT","USD_CAP","A","2021",14812.842929,
"ZAF","GDP","TOT","USD_CAP","A","2022",15953.4746,
"OECD","GDP","TOT","USD_CAP","A","1970",3506.904252,"E"
"OECD","GDP","TOT","USD_CAP","A","1971",3776.948694,"E"
"OECD","GDP","TOT","USD_CAP","A","1972",4109.801635,"E"
"OECD","GDP","TOT","USD_CAP","A","1973",4549.963682,"E"
"OECD","GDP","TOT","USD_CAP","A","1974",4961.317872,"E"
"OECD","GDP","TOT","USD_CAP","A","1975",5389.068178,"E"
"OECD","GDP","TOT","USD_CAP","A","1976",5908.021618,"E"
"OECD","GDP","TOT","USD_CAP","A","1977",6444.438507,"E"
"OECD","GDP","TOT","USD_CAP","A","1978",7140.029471,"E"
"OECD","GDP","TOT","USD_CAP","A","1979",7958.102449,"E"
"OECD","GDP","TOT","USD_CAP","A","1980",8702.147846,"E"
"OECD","GDP","TOT","USD_CAP","A","1981",9657.062263,"E"
"OECD","GDP","TOT","USD_CAP","A","1982",10179.956624,"E"
"OECD","GDP","TOT","USD_CAP","A","1983",10807.677404,"E"
"OECD","GDP","TOT","USD_CAP","A","1984",11639.221571,"E"
"OECD","GDP","TOT","USD_CAP","A","1985",12359.567664,"E"
"OECD","GDP","TOT","USD_CAP","A","1986",12884.641905,"E"
"OECD","GDP","TOT","USD_CAP","A","1987",13590.059492,"E"
"OECD","GDP","TOT","USD_CAP","A","1988",14594.434942,"E"
"OECD","GDP","TOT","USD_CAP","A","1989",15609.234864,"E"
"OECD","GDP","TOT","USD_CAP","A","1990",16540.155468,"E"
"OECD","GDP","TOT","USD_CAP","A","1991",17199.677452,"E"
"OECD","GDP","TOT","USD_CAP","A","1992",17835.549389,"E"
"OECD","GDP","TOT","USD_CAP","A","1993",18368.139078,"E"
"OECD","GDP","TOT","USD_CAP","A","1994",19185.266852,"E"
"OECD","GDP","TOT","USD_CAP","A","1995",19936.523047,"E"
"OECD","GDP","TOT","USD_CAP","A","1996",20816.965078,"E"
"OECD","GDP","TOT","USD_CAP","A","1997",21767.341867,"E"
"OECD","GDP","TOT","USD_CAP","A","1998",22356.383659,"E"
"OECD","GDP","TOT","USD_CAP","A","1999",23234.111873,"E"
"OECD","GDP","TOT","USD_CAP","A","2000",24664.172874,"E"
"OECD","GDP","TOT","USD_CAP","A","2001",25444.439965,"E"
"OECD","GDP","TOT","USD_CAP","A","2002",26233.256817,"E"
"OECD","GDP","TOT","USD_CAP","A","2003",27025.055361,"E"
"OECD","GDP","TOT","USD_CAP","A","2004",28468.597563,"E"
"OECD","GDP","TOT","USD_CAP","A","2005",29814.646431,
"OECD","GDP","TOT","USD_CAP","A","2006",31806.039079,
"OECD","GDP","TOT","USD_CAP","A","2007",33355.252161,
"OECD","GDP","TOT","USD_CAP","A","2008",34220.608421,"B"
"OECD","GDP","TOT","USD_CAP","A","2009",33259.710032,
"OECD","GDP","TOT","USD_CAP","A","2010",34563.514247,"B"
"OECD","GDP","TOT","USD_CAP","A","2011",35937.14188,
"OECD","GDP","TOT","USD_CAP","A","2012",36892.891936,
"OECD","GDP","TOT","USD_CAP","A","2013",38231.358014,
"OECD","GDP","TOT","USD_CAP","A","2014",39331.734606,
"OECD","GDP","TOT","USD_CAP","A","2015",40455.314325,
"OECD","GDP","TOT","USD_CAP","A","2016",41918.847548,
"OECD","GDP","TOT","USD_CAP","A","2017",43515.272283,
"OECD","GDP","TOT","USD_CAP","A","2018",45196.190224,
"OECD","GDP","TOT","USD_CAP","A","2019",46665.830237,"P"
"OECD","GDP","TOT","USD_CAP","A","2020",45370.887441,"P"
"OECD","GDP","TOT","USD_CAP","A","2021",49156.061703,"E"
"OECD","GDP","TOT","USD_CAP","A","2022",54046.505359,"E"
"BRA","GDP","TOT","USD_CAP","A","1995",8115.749892,
"BRA","GDP","TOT","USD_CAP","A","1996",8321.959402,
"BRA","GDP","TOT","USD_CAP","A","1997",8625.436942,
"BRA","GDP","TOT","USD_CAP","A","1998",8626.42711,
"BRA","GDP","TOT","USD_CAP","A","1999",8664.434286,
"BRA","GDP","TOT","USD_CAP","A","2000",9103.860409,
"BRA","GDP","TOT","USD_CAP","A","2001",9307.499765,
"BRA","GDP","TOT","USD_CAP","A","2002",9616.185589,
"BRA","GDP","TOT","USD_CAP","A","2003",9796.59812,
"BRA","GDP","TOT","USD_CAP","A","2004",10513.531315,
"BRA","GDP","TOT","USD_CAP","A","2005",11061.819849,
"BRA","GDP","TOT","USD_CAP","A","2006",11723.717877,
"BRA","GDP","TOT","USD_CAP","A","2007",12637.857746,
"BRA","GDP","TOT","USD_CAP","A","2008",13396.637359,
"BRA","GDP","TOT","USD_CAP","A","2009",13328.037307,
"BRA","GDP","TOT","USD_CAP","A","2010",14361.511307,
"BRA","GDP","TOT","USD_CAP","A","2011",15109.737403,
"BRA","GDP","TOT","USD_CAP","A","2012",15120.063649,
"BRA","GDP","TOT","USD_CAP","A","2013",15669.140139,
"BRA","GDP","TOT","USD_CAP","A","2014",15800.088894,
"BRA","GDP","TOT","USD_CAP","A","2015",14816.290598,
"BRA","GDP","TOT","USD_CAP","A","2016",14326.10209,
"BRA","GDP","TOT","USD_CAP","A","2017",14592.101979,
"BRA","GDP","TOT","USD_CAP","A","2018",15088.873591,
"BRA","GDP","TOT","USD_CAP","A","2019",15424.038754,
"BRA","GDP","TOT","USD_CAP","A","2020",15173.607426,
"SAU","GDP","TOT","USD_CAP","A","1970",9292.054215,
"SAU","GDP","TOT","USD_CAP","A","1971",11202.230433,
"SAU","GDP","TOT","USD_CAP","A","1972",13770.947036,
"SAU","GDP","TOT","USD_CAP","A","1973",17376.497646,
"SAU","GDP","TOT","USD_CAP","A","1974",22966.370118,
"SAU","GDP","TOT","USD_CAP","A","1975",25092.50259,
"SAU","GDP","TOT","USD_CAP","A","1976",28352.416203,
"SAU","GDP","TOT","USD_CAP","A","1977",30606.457698,
"SAU","GDP","TOT","USD_CAP","A","1978",30764.752531,
"SAU","GDP","TOT","USD_CAP","A","1979",34598.609058,
"SAU","GDP","TOT","USD_CAP","A","1980",37868.997113,
"SAU","GDP","TOT","USD_CAP","A","1981",40775.915437,
"SAU","GDP","TOT","USD_CAP","A","1982",36116.194241,
"SAU","GDP","TOT","USD_CAP","A","1983",32351.154133,
"SAU","GDP","TOT","USD_CAP","A","1984",30606.915659,
"SAU","GDP","TOT","USD_CAP","A","1985",28596.652395,
"SAU","GDP","TOT","USD_CAP","A","1986",29154.61357,
"SAU","GDP","TOT","USD_CAP","A","1987",27388.535277,
"SAU","GDP","TOT","USD_CAP","A","1988",29411.786971,
"SAU","GDP","TOT","USD_CAP","A","1989",29417.860838,
"SAU","GDP","TOT","USD_CAP","A","1990",31869.764886,
"SAU","GDP","TOT","USD_CAP","A","1991",36676.904119,
"SAU","GDP","TOT","USD_CAP","A","1992",37861.523313,
"SAU","GDP","TOT","USD_CAP","A","1993",37201.00295,
"SAU","GDP","TOT","USD_CAP","A","1994",37265.869693,
"SAU","GDP","TOT","USD_CAP","A","1995",37263.641667,
"SAU","GDP","TOT","USD_CAP","A","1996",38141.102577,
"SAU","GDP","TOT","USD_CAP","A","1997",38474.951951,
"SAU","GDP","TOT","USD_CAP","A","1998",39274.862763,
"SAU","GDP","TOT","USD_CAP","A","1999",37551.484456,
"SAU","GDP","TOT","USD_CAP","A","2000",39644.545041,
"SAU","GDP","TOT","USD_CAP","A","2001",39033.174242,
"SAU","GDP","TOT","USD_CAP","A","2002",37464.02183,
"SAU","GDP","TOT","USD_CAP","A","2003",41273.385597,
"SAU","GDP","TOT","USD_CAP","A","2004",44429.66288,
"SAU","GDP","TOT","USD_CAP","A","2005",47007.456103,
"SAU","GDP","TOT","USD_CAP","A","2006",48445.960287,
"SAU","GDP","TOT","USD_CAP","A","2007",49321.216938,
"SAU","GDP","TOT","USD_CAP","A","2008",51991.829904,
"SAU","GDP","TOT","USD_CAP","A","2009",49862.229773,
"SAU","GDP","TOT","USD_CAP","A","2010",51356.826204,
"SAU","GDP","TOT","USD_CAP","A","2011",56127.024677,
"SAU","GDP","TOT","USD_CAP","A","2012",57693.997316,
"SAU","GDP","TOT","USD_CAP","A","2013",56563.34222,
"SAU","GDP","TOT","USD_CAP","A","2014",56613.475043,
"SAU","GDP","TOT","USD_CAP","A","2015",49491.338595,
"SAU","GDP","TOT","USD_CAP","A","2016",46289.747404,
"SAU","GDP","TOT","USD_CAP","A","2017",47862.011832,
"SAU","GDP","TOT","USD_CAP","A","2018",49189.778812,
"SAU","GDP","TOT","USD_CAP","A","2019",49055.641241,
"SAU","GDP","TOT","USD_CAP","A","2020",46378.343249,
"ARG","GDP","TOT","USD_CAP","A","2004",12303.221538,
"ARG","GDP","TOT","USD_CAP","A","2005",13681.225871,
"ARG","GDP","TOT","USD_CAP","A","2006",15090.095978,
"ARG","GDP","TOT","USD_CAP","A","2007",16728.642814,
"ARG","GDP","TOT","USD_CAP","A","2008",17567.142054,
"ARG","GDP","TOT","USD_CAP","A","2009",16472.55477,
"ARG","GDP","TOT","USD_CAP","A","2010",18063.914342,
"ARG","GDP","TOT","USD_CAP","A","2011",19322.22713,
"ARG","GDP","TOT","USD_CAP","A","2012",19641.352863,
"ARG","GDP","TOT","USD_CAP","A","2013",20131.680421,
"ARG","GDP","TOT","USD_CAP","A","2014",19683.771502,
"ARG","GDP","TOT","USD_CAP","A","2015",20105.198994,
"ARG","GDP","TOT","USD_CAP","A","2016",20307.870053,
"ARG","GDP","TOT","USD_CAP","A","2017",23597.117759,
"ARG","GDP","TOT","USD_CAP","A","2018",23290.675736,
"ARG","GDP","TOT","USD_CAP","A","2019",23003.277177,
"ARG","GDP","TOT","USD_CAP","A","2020",20763.271623,
"ARG","GDP","TOT","USD_CAP","A","2021",23649.642932,
"EU27_2020","GDP","TOT","USD_CAP","A","1995",17793.672432,
"EU27_2020","GDP","TOT","USD_CAP","A","1996",18390.834654,
"EU27_2020","GDP","TOT","USD_CAP","A","1997",19114.374821,
"EU27_2020","GDP","TOT","USD_CAP","A","1998",20021.277271,
"EU27_2020","GDP","TOT","USD_CAP","A","1999",20805.518468,
"EU27_2020","GDP","TOT","USD_CAP","A","2000",22121.173323,
"EU27_2020","GDP","TOT","USD_CAP","A","2001",23216.868,
"EU27_2020","GDP","TOT","USD_CAP","A","2002",24244.577206,
"EU27_2020","GDP","TOT","USD_CAP","A","2003",24763.22546,
